股票代码,股票名,年报日期,净资产收益率(%)
sh600595,中孚实业,20171231,-4.0146
sh600596,新安股份,20171231,12.5092
sh600597,光明乳业,20171231,11.9258
sh600598,北大荒,20171231,13.154
sh600599,ST熊猫,20171231,2.7909
sh600600,青岛啤酒,20171231,7.5496
sh600601,*ST方科,20171231,-24.2265
sh600602,云赛智联,20171231,7.5723
sh600603,广汇物流,20171231,6.9582
sh600604,市北高新,20171231,4.0015
sh600605,汇通能源,20171231,4.6989
sh600606,绿地控股,20171231,15.215
sh600608,ST沪科,20171231,273.0016
sh600609,金杯汽车,20171231,58.1264
sh600610,中毅达,20171231,-188.3016
sh600611,大众交通,20171231,9.416
sh600612,老凤祥,20171231,21.2993
sh600613,神奇制药,20171231,5.3751
sh600615,丰华股份,20171231,19.712
sh600616,金枫酒业,20171231,2.7407
sh600617,国新能源,20171231,0.4468
sh600618,氯碱化工,20171231,40.8466
sh600619,海立股份,20171231,6.8828
sh600620,天宸股份,20171231,2.4242
sh600621,华鑫股份,20171231,18.229
sh600622,光大嘉宝,20171231,10.3416
sh600623,华谊集团,20171231,3.7676
sh600624,复旦复华,20171231,3.8446
sh600626,申达股份,20171231,7.6832
sh600628,新世界,20171231,10.7333
sh600629,华建集团,20171231,14.7078
sh600630,龙头股份,20171231,7.3242
sh600633,浙数文化,20171231,23.1328
sh600635,大众公用,20171231,6.6036
sh600636,国新文化,20171231,1.9118
sh600637,东方明珠,20171231,8.278
sh600638,新黄浦,20171231,16.4128
sh600639,浦东金桥,20171231,8.3871
sh600640,国脉文化,20171231,7.329
sh600641,万业企业,20171231,33.1987
sh600642,申能股份,20171231,6.8442
sh600643,爱建集团,20171231,12.3404
sh600644,乐山电力,20171231,3.4338
sh600645,中源协和,20171231,-1.1921
sh600647,*ST同达,20171231,3.1423
sh600648,外高桥,20171231,7.6445
sh600649,城投控股,20171231,8.4464
sh600650,锦江在线,20171231,7.4816
sh600651,飞乐音响,20171231,1.5896
sh600653,申华控股,20171231,-27.2104
sh600654,*ST中安,20171231,-28.5785
sh600655,豫园股份,20171231,6.4668
sh600657,信达地产,20171231,10.7217
sh600658,电子城,20171231,8.2331
sh600660,福耀玻璃,20171231,17.0044
sh600661,昂立教育,20171231,9.858
sh600662,外服控股,20171231,3.1007
sh600663,陆家嘴,20171231,22.3751
sh600664,哈药股份,20171231,5.4613
sh600665,天地源,20171231,8.604
sh600666,*ST瑞德,20171231,2.1116
sh600667,太极实业,20171231,8.3013
sh600668,尖峰集团,20171231,13.9036
sh600671,*ST目药,20171231,12.9147
sh600673,东阳光,20171231,13.1844
sh600674,川投能源,20171231,15.1836
sh600675,中华企业,20171231,10.6801
sh600676,交运股份,20171231,8.1439
sh600678,四川金顶,20171231,188.2984
sh600679,上海凤凰,20171231,5.9065
sh600681,百川能源,20171231,28.3976
sh600682,南京新百,20171231,13.8603
sh600683,京投发展,20171231,14.2078
sh600684,珠江股份,20171231,13.1407
sh600685,中船防务,20171231,0.8457
sh600686,金龙汽车,20171231,12.6097
sh600688,上海石化,20171231,23.1729
sh600689,上海三毛,20171231,4.6905
sh600690,海尔智家,20171231,23.6455
sh600691,阳煤化工,20171231,3.0873
sh600692,亚通股份,20171231,9.5936
sh600693,东百集团,20171231,12.1457
sh600694,大商股份,20171231,12.2617
sh600696,岩石股份,20171231,11.2341
sh600697,欧亚集团,20171231,10.7724
sh600698,湖南天雁,20171231,-13.5699
sh600699,均胜电子,20171231,3.1179
sh600702,舍得酒业,20171231,5.9706
sh600703,三安光电,20171231,17.0096
sh600704,物产中大,20171231,10.6175
sh600705,中航产融,20171231,12.2355
sh600706,曲江文旅,20171231,6.8059
sh600707,彩虹股份,20171231,0.5499
sh600708,光明地产,20171231,20.2662
sh600710,苏美达,20171231,9.2922
sh600711,盛屯矿业,20171231,14.1967
sh600712,南宁百货,20171231,0.1666
sh600713,南京医药,20171231,8.8555
sh600714,金瑞矿业,20171231,2.0522
sh600715,文投控股,20171231,7.4153
sh600716,凤凰股份,20171231,-4.5522
sh600717,天津港,20171231,5.3094
sh600718,东软集团,20171231,12.7277
sh600719,大连热电,20171231,0.4615
sh600720,祁连山,20171231,11.2544
sh600721,百花医药,20171231,-28.1556
sh600722,金牛化工,20171231,3.8318
sh600724,宁波富达,20171231,-40.5673
sh600725,云维股份,20171231,4.406
sh600726,*ST华源,20171231,-38.7326
sh600727,鲁北化工,20171231,6.9843
sh600728,佳都科技,20171231,7.2148
sh600729,重庆百货,20171231,12.5555
sh600730,中国高科,20171231,2.4964
sh600731,湖南海利,20171231,5.2923
sh600732,爱旭股份,20171231,14.6075
sh600733,北汽蓝谷,20171231,4.0921
sh600734,ST实达,20171231,6.9041
sh600735,新华锦,20171231,9.2969
sh600736,苏州高新,20171231,9.5249
sh600737,中粮糖业,20171231,10.701
sh600738,丽尚国潮,20171231,9.3266
sh600739,辽宁成大,20171231,7.4917
sh600740,山西焦化,20171231,4.405
sh600741,华域汽车,20171231,16.5127
sh600742,一汽富维,20171231,10.572
sh600743,华远地产,20171231,11.6691
sh600744,华银电力,20171231,-32.4644
sh600745,闻泰科技,20171231,8.3766
sh600746,江苏索普,20171231,15.9241
sh600748,上实发展,20171231,5.9366
sh600749,西藏旅游,20171231,-15.8337
sh600750,江中药业,20171231,15.1081
sh600751,海航科技,20171231,6.2685
sh600753,庚星股份,20171231,12.478
sh600754,锦江酒店,20171231,6.8392
sh600755,厦门国贸,20171231,9.9349
sh600756,浪潮软件,20171231,5.8945
sh600757,长江传媒,20171231,10.5569
sh600758,辽宁能源,20171231,8.6723
sh600759,ST洲际,20171231,-4.2357
sh600760,中航沈飞,20171231,18.6679
sh600761,安徽合力,20171231,9.2263
sh600763,通策医疗,20171231,23.9279
sh600764,中国海防,20171231,10.1309
sh600765,中航重机,20171231,4.5402
sh600766,*ST园城,20171231,4.8835
sh600767,*ST运盛,20171231,17.7139
sh600768,宁波富邦,20171231,70.8567
sh600769,祥龙电业,20171231,11.0479
sh600770,综艺股份,20171231,1.2924
sh600771,广誉远,20171231,13.0756
sh600773,西藏城投,20171231,2.8405
sh600774,汉商集团,20171231,2.8444
sh600775,南京熊猫,20171231,3.2132
sh600776,东方通信,20171231,3.9403
sh600777,新潮能源,20171231,3.8536
sh600778,友好集团,20171231,-50.8338
sh600779,水井坊,20171231,22.0006
sh600780,通宝能源,20171231,1.7186
sh600781,*ST辅仁,20171231,14.0978
sh600782,新钢股份,20171231,28.3757
sh600783,鲁信创投,20171231,1.195
sh600784,鲁银投资,20171231,-9.0057
sh600785,新华百货,20171231,5.4754
sh600787,中储股份,20171231,13.4327
sh600789,鲁抗医药,20171231,5.9916
sh600790,轻纺城,20171231,7.8862
sh600791,京能置业,20171231,3.1456
sh600792,云煤能源,20171231,-1.6523
sh600793,宜宾纸业,20171231,92.956
sh600794,保税科技,20171231,-11.9188
sh600795,国电电力,20171231,4.2954
sh600796,钱江生化,20171231,6.6299
sh600797,浙大网新,20171231,9.0107
sh600798,宁波海运,20171231,5.3691
sh600800,渤海化学,20171231,-67.3428
sh600801,华新水泥,20171231,18.9785
sh600802,福建水泥,20171231,-22.6979
sh600803,新奥股份,20171231,13.0149
sh600804,ST鹏博士,20171231,11.3698
sh600805,悦达投资,20171231,-4.4453
sh600807,济南高新,20171231,-12.4596
sh600808,马钢股份,20171231,18.9141
sh600809,山西汾酒,20171231,18.8891
sh600810,神马股份,20171231,2.6891
sh600811,东方集团,20171231,3.8971
sh600812,华北制药,20171231,0.3533
sh600814,杭州解百,20171231,7.9397
sh600815,厦工股份,20171231,26.762
sh600816,ST安信,20171231,24.5286
sh600817,宇通重工,20171231,-1.5584
sh600818,中路股份,20171231,4.9583
sh600819,耀皮玻璃,20171231,1.5905
sh600820,隧道股份,20171231,9.821
sh600821,金开新能,20171231,1.705
sh600822,上海物贸,20171231,5.9624
sh600823,ST世茂,20171231,10.7108
sh600824,益民集团,20171231,6.6888
sh600825,新华传媒,20171231,1.728
sh600826,兰生股份,20171231,7.8991
sh600827,百联股份,20171231,5.0973
sh600828,茂业商业,20171231,22.6934
sh600829,人民同泰,20171231,15.5958
sh600830,香溢融通,20171231,4.3104
sh600831,广电网络,20171231,6.1191
sh600833,第一医药,20171231,6.0551
sh600834,申通地铁,20171231,3.5651
sh600835,上海机电,20171231,14.4447
sh600836,上海易连,20171231,3.6845
sh600837,海通证券,20171231,7.5638
sh600838,上海九百,20171231,7.7932
sh600839,四川长虹,20171231,2.795
sh600841,动力新科,20171231,3.4182
sh600843,上工申贝,20171231,9.7247
sh600844,丹化科技,20171231,13.3757
sh600845,宝信软件,20171231,9.522
sh600846,同济科技,20171231,12.8248
sh600847,万里股份,20171231,2.305
sh600848,上海临港,20171231,7.3624
sh600850,电科数字,20171231,14.6096
sh600851,海欣股份,20171231,2.6561
sh600853,龙建股份,20171231,15.646
sh600854,春兰股份,20171231,0.9077
sh600855,航天长峰,20171231,1.174
sh600857,宁波中百,20171231,-113.8361
sh600858,银座股份,20171231,1.6387
sh600859,王府井,20171231,8.8568
sh600860,京城股份,20171231,3.618
sh600861,北京城乡,20171231,3.6152
sh600862,中航高科,20171231,2.4272
sh600863,内蒙华电,20171231,4.937
sh600864,哈投股份,20171231,2.651
sh600865,百大集团,20171231,2.8464
sh600866,星湖科技,20171231,-15.9345
sh600867,通化东宝,20171231,19.7602
sh600868,梅雁吉祥,20171231,5.1331
sh600869,远东股份,20171231,0.911
sh600871,石化油服,20171231,-333.8215
sh600872,中炬高新,20171231,15.2612
sh600873,梅花生物,20171231,12.9187
sh600874,创业环保,20171231,10.3079
sh600875,东方电气,20171231,3.1331
sh600876,凯盛新能,20171231,3.8004
sh600879,航天电子,20171231,5.2463
sh600880,博瑞传播,20171231,0.9587
sh600881,亚泰集团,20171231,5.9931
sh600882,妙可蓝多,20171231,0.3662
sh600883,博闻科技,20171231,4.1719
sh600884,杉杉股份,20171231,9.6483
sh600885,宏发股份,20171231,18.6695
sh600886,国投电力,20171231,10.9134
sh600887,伊利股份,20171231,24.9076
sh600888,新疆众和,20171231,3.6244
sh600889,南京化纤,20171231,-23.1433
sh600892,大晟文化,20171231,16.4918
sh600893,航发动力,20171231,4.6372
sh600894,广日股份,20171231,5.8175
sh600895,张江高科,20171231,5.61
sh600897,厦门空港,20171231,12.2517
sh600898,ST美讯,20171231,3.0076
sh600900,长江电力,20171231,16.9091
sh600901,江苏金租,20171231,17.369
sh600903,贵州燃气,20171231,5.953
sh600905,三峡能源,20171231,10.1404
sh600906,财达证券,20171231,3.4188
sh600908,无锡银行,20171231,11.0389
sh600909,华安证券,20171231,5.3906
sh600916,中国黄金,20171231,10.9291
sh600917,重庆燃气,20171231,9.8081
sh600918,中泰证券,20171231,5.5811
sh600919,江苏银行,20171231,12.2543
sh600926,杭州银行,20171231,10.068
sh600927,永安期货,20171231,17.8557
sh600928,西安银行,20171231,12.6923
sh600929,雪天盐业,20171231,9.2084
sh600933,爱柯迪,20171231,17.3165
sh600935,华塑股份,20171231,26.9204
sh600936,广西广电,20171231,5.6784
sh600939,重庆建工,20171231,6.6615
sh600955,维远股份,20171231,41.7318
sh600956,新天绿能,20171231,11.3857
sh600958,东方证券,20171231,7.6039
sh600959,江苏有线,20171231,5.9524
sh600960,渤海汽车,20171231,5.4212
sh600961,株冶集团,20171231,30.3435
sh600962,国投中鲁,20171231,1.0118
sh600963,岳阳林纸,20171231,5.3057
sh600965,福成股份,20171231,8.6782
sh600966,博汇纸业,20171231,18.8449
sh600967,内蒙一机,20171231,6.9756
sh600968,海油发展,20171231,9.2922
sh600969,郴电国际,20171231,0.9075
sh600970,中材国际,20171231,13.5537
sh600971,恒源煤电,20171231,17.5597
sh600973,宝胜股份,20171231,2.3807
sh600975,新五丰,20171231,3.7008
sh600976,健民集团,20171231,8.63
sh600977,中国电影,20171231,9.5978
sh600979,广安爱众,20171231,8.2024
sh600980,北矿科技,20171231,7.9976
sh600981,汇鸿集团,20171231,9.5431
sh600982,宁波能源,20171231,3.8962
sh600983,惠而浦,20171231,-2.436
sh600984,建设机械,20171231,0.7118
sh600985,淮北矿业,20171231,7.9721
sh600986,浙文互联,20171231,9.0135
sh600987,航民股份,20171231,17.1521
sh600988,赤峰黄金,20171231,10.4982
sh600989,宝丰能源,20171231,26.1586
sh600990,四创电子,20171231,12.229
sh600992,贵绳股份,20171231,1.6232
sh600993,马应龙,20171231,15.4897
sh600995,南网储能,20171231,9.5117
sh600996,贵广网络,20171231,10.9381
sh600997,开滦股份,20171231,6.3269
sh600998,九州通,20171231,9.7741
sh600999,招商证券,20171231,8.3217
sh601000,唐山港,20171231,10.423
sh601001,晋控煤业,20171231,11.33
sh601002,晋亿实业,20171231,6.1647
sh601003,柳钢股份,20171231,44.7212
sh601005,重庆钢铁,20171231,3.8729
sh601006,大秦铁路,20171231,14.1093
sh601007,金陵饭店,20171231,7.2215
sh601008,连云港,20171231,0.2709
sh601009,南京银行,20171231,14.959
sh601010,文峰股份,20171231,7.0766
sh601011,宝泰隆,20171231,3.2193
sh601012,隆基绿能,20171231,29.3523
sh601015,陕西黑猫,20171231,6.0924
sh601016,节能风电,20171231,6.1218
sh601018,宁波港,20171231,7.544
sh601019,山东出版,20171231,19.7906
sh601020,华钰矿业,20171231,18.2098
sh601021,春秋航空,20171231,15.9821
sh601028,玉龙股份,20171231,4.0091
sh601038,一拖股份,20171231,1.1741
sh601058,赛轮轮胎,20171231,6.2839
sh601059,信达证券,20171231,2.2932
sh601066,中信建投,20171231,9.4684
sh601068,中铝国际,20171231,6.402
sh601069,西部黄金,20171231,1.2884
sh601077,渝农商行,20171231,15.4867
sh601086,国芳集团,20171231,8.2
sh601088,中国神华,20171231,14.6738
sh601098,中南传媒,20171231,11.6205
sh601099,太平洋,20171231,0.9876
sh601100,恒立液压,20171231,10.393
sh601101,昊华能源,20171231,8.8617
sh601106,中国一重,20171231,0.8404
sh601107,四川成渝,20171231,6.5282
sh601108,财通证券,20171231,8.3467
sh601111,中国国航,20171231,9.3425
sh601113,华鼎股份,20171231,3.3693
sh601116,三江购物,20171231,6.714
sh601117,中国化学,20171231,5.58
sh601118,海南橡胶,20171231,-3.3393
sh601126,四方股份,20171231,6.1047
sh601127,赛力斯,20171231,16.9052
sh601128,常熟银行,20171231,12.4427
sh601136,首创证券,20171231,8.3022
sh601137,博威合金,20171231,9.4801
sh601138,工业富联,20171231,30.091
sh601139,深圳燃气,20171231,10.9972
sh601155,新城控股,20171231,33.9874
sh601156,东航物流,20171231,44.1724
sh601158,重庆水务,20171231,14.9834
sh601162,天风证券,20171231,3.7406
sh601163,三角轮胎,20171231,6.1012
sh601166,兴业银行,20171231,14.9148
sh601168,西部矿业,20171231,2.2734
sh601169,北京银行,20171231,11.8203
sh601177,杭齿前进,20171231,0.6597
sh601179,中国西电,20171231,4.6893
sh601186,中国铁建,20171231,11.445
sh601187,厦门银行,20171231,11.5397
sh601188,龙江交通,20171231,9.0852
sh601198,东兴证券,20171231,6.9757
sh601199,江南水务,20171231,9.335
sh601200,上海环境,20171231,9.8319
sh601208,东材科技,20171231,4.3151
sh601211,国泰君安,20171231,8.8587
sh601212,白银有色,20171231,2.2275
sh601216,君正集团,20171231,14.6041
sh601218,吉鑫科技,20171231,0.2383
sh601222,林洋能源,20171231,7.8663
sh601225,陕西煤业,20171231,26.5916
sh601226,华电重工,20171231,1.078
sh601228,广州港,20171231,6.315
sh601229,上海银行,20171231,11.6676
sh601231,环旭电子,20171231,16.2548
sh601233,桐昆股份,20171231,14.4587
sh601236,红塔证券,20171231,3.2888
sh601238,广汽集团,20171231,19.0616
sh601258,*ST庞大,20171231,1.6123
sh601279,英利汽车,20171231,13.2455
sh601288,农业银行,20171231,14.0612
sh601298,青岛港,20171231,16.1044
sh601311,骆驼股份,20171231,9.4374
sh601318,中国平安,20171231,20.7955
sh601319,中国人保,20171231,12.6848
sh601326,秦港股份,20171231,7.7528
sh601328,交通银行,20171231,10.8012
sh601330,绿色动力,20171231,9.5475
sh601333,广深铁路,20171231,3.5791
sh601336,新华保险,20171231,8.7647
sh601339,百隆东方,20171231,6.6987
sh601360,三六零,20171231,38.0201
sh601366,利群股份,20171231,10.8655
sh601368,绿城水务,20171231,11.9
sh601369,陕鼓动力,20171231,3.9708
sh601375,中原证券,20171231,4.2597
sh601377,兴业证券,20171231,7.0173
sh601388,怡球资源,20171231,13.8335
sh601390,中国中铁,20171231,10.8665
sh601398,工商银行,20171231,13.963
sh601399,国机重装,20171231,45.9636
sh601456,国联证券,20171231,4.7685
sh601500,通用股份,20171231,5.7511
sh601512,中新集团,20171231,13.1708
sh601515,东风股份,20171231,17.8019
sh601518,吉林高速,20171231,10.6951
sh601519,大智慧,20171231,33.2254
sh601528,瑞丰银行,20171231,9.971
sh601555,东吴证券,20171231,3.8401
sh601566,九牧王,20171231,10.0957
sh601567,三星医疗,20171231,12.3957
sh601568,北元集团,20171231,29.5191
sh601577,长沙银行,20171231,18.1878
sh601579,会稽山,20171231,6.1369
sh601588,北辰实业,20171231,9.4017
sh601595,上海电影,20171231,12.7664
sh601598,中国外运,20171231,12.2025
sh601599,浙文影业,20171231,11.1672
sh601600,中国铝业,20171231,3.5533
sh601601,中国太保,20171231,10.8905
sh601606,长城军工,20171231,7.3064
sh601607,上海医药,20171231,10.7249
sh601608,中信重工,20171231,0.4396
sh601609,金田股份,20171231,12.0202
sh601611,中国核建,20171231,9.5604
sh601615,明阳智能,20171231,9.5272
sh601616,广电电气,20171231,0.9425
sh601618,中国中冶,20171231,7.9208
sh601619,嘉泽新能,20171231,7.3366
sh601628,中国人寿,20171231,10.3283
sh601633,长城汽车,20171231,10.4269
sh601636,旗滨集团,20171231,17.4418
sh601658,邮储银行,20171231,12.2657
